FIPS,Pollution,PopChar,Score,Percentile,Range,Region
06071010803,3.9472968804300863,6.347079360114884,25.05380655802367,52.976791120080726,51-55%,South Coast
06071010802,5.322955851367316,6.8318710249566,36.36574784807955,73.0827447023209,71-75%,South Coast
06071010700,4.95611252246144,6.399759107823636,31.71792625502138,65.27497477295661,66-70%,Other
06071010424,4.2063282570765885,5.816798619616012,24.467364399414926,51.639757820383444,51-55%,Other
06071010423,3.215775017543778,6.450579243658256,20.743611580442657,43.42835519677094,41-45%,Other
06071010422,2.1438811346852242,4.009097398953778,8.595028280732606,11.945005045408678,11-15%,Other
06071010421,3.3531278495712575,6.572595179765238,22.038751941228625,46.64480322906155,46-50%,Other
06071010420,2.1200445287590663,6.053570160107381,12.833838297394799,22.628657921291627,21-25%,Other
06071010419,2.359326068161632,6.491788759345038,15.316246448921408,29.528254288597378,26-30%,Other
06071010417,3.3916419915224365,6.70766898818837,22.75001180557249,47.931382441977796,46-50%,Other
06071010416,2.9404372354045982,7.338020649159662,21.57698915095689,45.421291624621595,46-50%,Other
06071010415,1.7179319265782964,6.192315042692983,10.637975711273322,16.939959636730574,16-20%,Other
06071010413,2.8543220682424453,6.307335019026184,18.003165536604822,36.730575176589305,36-40%,Other
06071010412,2.5982860943388078,6.097842913716334,15.843940448171589,31.079717457114025,31-35%,Other
06071010411,3.463237791529994,6.697310505059494,23.19437884273287,48.890010090817356,46-50%,Other
06071010410,3.003657931627082,5.7103432447892715,17.151917779524425,34.37184661957618,31-35%,Other
06071010409,4.029891666873758,7.339930183763588,29.579123482984055,61.52875882946519,61-65%,Other
06071010402,3.149681873618293,3.931709365735186,12.38363372159139,21.46821392532795,21-25%,Other
06071010300,6.312494501574822,6.594346230795981,41.62677432338028,80.90312815338042,81-85%,Other
06071010026,4.242685326991155,7.582388846617677,32.16968990308621,66.15792129162462,66-70%,Other
06071010025,4.527474886052647,8.202071038548734,37.13467064064915,74.33148335015136,71-75%,Other
06071010024,3.520733481413301,5.836307082388864,20.548081752776053,43.03733602421796,41-45%,Other
06071010023,2.658683047908231,5.811579096082279,15.451146824331795,29.868819374369327,26-30%,Other
06071010022,3.2982587547622777,7.062019101196899,23.292366326821103,49.180121089808274,46-50%,Other
06071010021,2.821978540137926,6.3139772515469,17.817908306784396,36.162966700302725,36-40%,Other
06071010020,2.950926144468907,7.930590497622476,23.402586840510843,49.3188698284561,46-50%,Other
06071010019,3.2532147293936466,6.924070503810639,22.525488150356857,47.51513622603431,46-50%,Other
06071010018,2.8447628236182703,6.676511631321896,18.9930920802395,39.24066599394551,36-40%,Other
06071010017,4.337938301051716,5.169364758921827,22.424385379833964,47.300706357214935,46-50%,Other
06071010016,3.206997507001001,7.027209084221882,22.536242014274364,47.55297679112008,46-50%,Other
06071010015,3.16333406107972,7.75103580029239,24.51911555571322,51.81634712411706,51-55%,Other
06071010014,3.7547298365405437,8.465456059753128,31.785500447478018,65.36326942482341,66-70%,Other
06071010013,4.491305528297552,7.529810048323625,33.81867749706635,69.15993945509587,66-70%,Other
06071010012,4.781899858989572,6.566053760342968,31.39821155070199,64.61907164480323,61-65%,Other
06071010011,4.634358693268977,7.630320368749115,35.36164153333981,71.7204843592331,71-75%,Other
06071010010,3.8526267632286797,7.4710653818860315,28.78322644008542,60.17911200807266,61-65%,Other
06071010009,4.263252131704858,5.445584072099752,23.21589790375729,48.9656912209889,46-50%,Other
06071010004,3.361465835084365,5.264472218714053,17.696343502958072,35.75933400605449,36-40%,Other
06071009913,4.150315633213656,8.922530073965884,37.03131605379961,74.12966700302725,71-75%,Other
06071009912,4.731710193072464,7.860061735119742,37.191534230244926,74.39455095862765,71-75%,Other
06071009911,2.7590253128097237,6.939475912409484,19.14618969997112,39.71997981836529,36-40%,Other
06071009910,3.899351918968596,7.802895611931797,30.426235977897893,62.916246215943495,61-65%,Other
06071009908,3.4789538593025373,7.2569893172479745,25.246730992157126,53.32996972754793,51-55%,Other
06071009906,3.2317845783168444,7.301218423838295,23.59596510508342,49.76034308779011,46-50%,Other
06071009905,3.977542815454575,8.551440325012514,34.01372002654206,69.45005045408678,66-70%,Other
06071009904,4.3879308169453655,7.986886899360236,35.045907157159995,71.127648839556,71-75%,Other
06071009800,4.414625046979578,8.960777031610789,39.5584707241483,77.86326942482341,76-80%,Other
06071009717,2.9986658491961538,5.136077642347506,15.401380624927363,29.65438950554995,26-30%,Other
06071009716,2.0956846500535455,8.162467688741536,17.105958241853678,34.233097880928355,31-35%,Other
06071009715,2.298820052929118,5.5468464482637785,12.75120184578743,22.389001009081735,21-25%,Other
06071009714,2.5404536055819857,7.473674294258059,18.98652280779329,39.20282542885974,36-40%,Other
06071009713,2.296160973560597,7.042250319818379,16.170140350411593,31.987891019172555,31-35%,Other
06071009712,2.139477382854539,7.977249944357977,17.067145833331523,34.10696266397578,31-35%,Other
06071009711,3.3188313021369082,4.403280663090242,14.613745696758055,27.472250252270435,26-30%,Other
06071009710,2.0090206174998926,7.496664437314856,15.060953417043777,28.77144298688194,26-30%,Other
06071009709,2.1015384897757965,6.861588310069634,14.419891934607,26.828960645812312,26-30%,Other
06071009708,3.0740179361839095,6.2254761607083005,19.13722537930266,39.66952573158426,36-40%,Other
06071009707,3.300150158445167,6.58949183551107,21.74631252503499,45.8627648839556,46-50%,Other
06071009500,6.311805794199927,7.917936497319445,49.976477461887946,90.26236125126135,91-95%,Other
06071009400,5.425900091731869,8.952708268084491,48.576500613048296,88.98839556004037,86-90%,Other
06071009300,5.579341040906856,7.5501114617111,42.12464674174599,81.36982845610494,81-85%,Other
06071009202,4.999846154015987,3.6761310824001523,18.38008985399703,37.84056508577195,36-40%,South Coast
06071009201,2.6158377001424027,4.5629654726568765,11.935977107823955,20.232088799192734,21-25%,Other
06071009119,3.355391165724464,6.18633718048066,20.757581123577594,43.46619576185671,41-45%,Other
06071009118,2.618395122922312,6.988974012941217,18.29989546971606,37.575681130171546,36-40%,Other
06071009117,5.8865963320086205,9.226911225317897,54.3151017747255,93.94550958627649,91-95%,Other
06071009116,4.8547431671292145,9.57846971983389,46.50101042391766,86.62966700302725,86-90%,Other
06071009114,2.839788157414009,7.501135777730893,21.30163654875471,44.8284561049445,41-45%,Other
06071009112,2.8318216785467336,8.417131586399346,23.835815697546128,50.23965691220988,51-55%,Other
06071009110,4.097827991043177,6.617090306491805,27.115697877202596,56.86175580221998,56-60%,Other
06071009109,2.343148987441918,5.494969354408429,12.875531878806479,22.754793138244196,21-25%,Other
06071009108,1.9854903088256863,5.6172694293537,11.153034014044566,18.453582240161452,16-20%,Other
06071009107,3.2409507244768365,6.453797809820633,20.9164406873652,43.718466195761856,41-45%,Other
06071008901,5.361560212257408,6.381615644758337,34.215416530855705,69.75277497477296,66-70%,Other
06071008800,2.8132162309002338,5.746854556767623,16.167144515721645,31.975277497477293,31-35%,South Coast
06071008710,2.9936164538357097,7.698890612641422,23.04752561428465,48.58728557013118,46-50%,South Coast
06071008709,2.5241245509270476,6.804585294442642,17.175620800579825,34.460141271442986,31-35%,South Coast
06071008708,2.302120211524312,4.724974086052993,10.877458342431208,17.797679112008073,16-20%,South Coast
06071008706,5.376262755382734,3.8731863216431135,20.82326736570772,43.554490413723514,41-45%,South Coast
06071008705,5.9324290185892306,5.953835056791156,35.320703862801714,71.67003027245207,71-75%,South Coast
06071008704,4.563409775044801,5.872571589659238,26.79895059690135,56.31937436932392,56-60%,South Coast
06071008703,3.0367776112816145,2.986208500870106,9.068451118061171,12.991927346115034,11-15%,South Coast
06071008602,4.795234618362437,4.89515525644285,23.473417947953607,49.47023208879919,46-50%,South Coast
06071008601,4.739256839176467,5.848335554254192,27.716764273298075,58.097880928355195,56-60%,South Coast
06071008500,6.289538330645171,2.8860200561657834,18.151733766265423,37.17204843592331,36-40%,South Coast
06071008404,5.118889763378585,6.614039820335541,33.85654073089393,69.19778002018163,66-70%,South Coast
06071008403,5.325906653754875,2.1536905301269624,11.470354724532053,19.197780020181636,16-20%,South Coast
06071008402,4.121713160225179,3.628656978752036,14.956283223265205,28.493945509586275,26-30%,South Coast
06071008401,4.43747758964925,3.507878195262589,15.566130878696994,30.285065590312815,31-35%,South Coast
06071008302,4.144982333067312,2.6403523166194267,10.944213705460873,17.961654894046415,16-20%,South Coast
06071008301,5.0621768453627825,3.7323697077330538,18.89391551281972,39.0388496468214,36-40%,South Coast
06071008200,5.36484198529215,3.8730079466617533,20.778075641621115,43.491422805247225,41-45%,South Coast
06071008100,6.281578665228728,5.544530993804832,34.828407599383866,70.73662966700303,71-75%,South Coast
06071008002,6.343201639012733,7.567916862532814,48.00482264633025,88.26942482341069,86-90%,South Coast
06071008001,6.282718529638691,5.3687086478913155,33.73008530233825,68.99596367305752,66-70%,South Coast
06071007904,5.12983822344403,4.580527891821907,23.497367063019517,49.53329969727548,46-50%,South Coast
06071007903,4.436210348912795,4.802661251865074,21.30561554784632,44.84106962663976,41-45%,South Coast
06071007901,3.6788719687865927,3.5133728173885186,12.925248773787397,22.855701311806257,21-25%,South Coast
06071007800,8.471478649920234,4.494122655121161,38.07186412298175,75.74419778002019,76-80%,South Coast
06071007604,7.5832969370602035,7.790851464730001,59.08034004957802,96.50605449041373,96-100%,South Coast
06071007603,6.542913819462948,8.779649906673887,57.444492704423155,95.63572149344097,96-100%,South Coast
06071007601,5.159063210411383,8.633992169725065,44.54331136180854,84.49798183652875,81-85%,South Coast
06071007410,4.088186509509858,6.031095496963658,24.65624324825248,52.04339051463168,51-55%,South Coast
06071007409,3.9777135514380246,6.064482969150816,24.12277608885631,50.9460141271443,51-55%,South Coast
06071007408,3.8089541019134594,8.208736875468004,31.266701993342128,64.37941473259335,61-65%,South Coast
06071007407,4.34752350132981,8.564137468377117,37.232788912388706,74.48284561049445,71-75%,South Coast
06071007404,3.56088704915818,4.8364500638876695,17.222052396397853,34.54843592330979,31-35%,South Coast
06071007403,4.050973435966161,5.847097676682035,23.686437365738378,49.974772956609485,46-50%,South Coast
06071007306,6.660818685322364,3.2275769342105933,21.49830475170539,45.21947527749748,46-50%,South Coast
06071007305,6.707376275888205,6.8545954721446005,45.9763510506734,86.16296670030272,86-90%,South Coast
06071007303,8.016574708282931,5.677066323018404,45.51062630235411,85.6710393541877,86-90%,South Coast
06071007302,7.093367198503194,4.178211025126572,29.63758503405723,61.59182643794148,61-65%,South Coast
06071007200,8.009383503309103,7.752986635623066,62.09664326073533,97.71695257315842,96-100%,South Coast
06071007110,7.813317712079769,5.134071257110779,40.1141298882633,78.77144298688194,76-80%,South Coast
06071007109,5.975835404036365,6.843824728389514,40.89757011092962,79.85620585267407,76-80%,South Coast
06071007108,7.511778912337187,7.226932877295926,54.287121988547845,93.92028254288597,91-95%,South Coast
06071007107,7.102773754109846,7.220901985995548,51.28843310712884,91.49848637739657,91-95%,South Coast
06071007106,5.8858935686826825,4.709551747388527,27.719920341332422,58.11049445005045,56-60%,South Coast
06071007105,4.5164964597605906,5.259862185804244,23.75614894101347,50.075681130171546,51-55%,South Coast
06071007104,4.56963144210054,3.550143849007182,16.222848956403052,32.11402623612513,31-35%,South Coast
06071007000,6.448143385382673,9.029965004998772,58.22650911721985,96.07719475277497,96-100%,South Coast
06071006700,5.320883291057213,8.007695861533302,42.60801510950054,82.0635721493441,81-85%,South Coast
06071006604,4.542835100758716,8.446583391477654,38.37143551229029,76.19828456104945,76-80%,South Coast
06071006603,4.739165149734981,6.957683712615697,32.97361217370701,67.62108980827448,66-70%,South Coast
06071006601,5.978478640359278,8.485659444198369,50.731333736502926,90.99394550958627,91-95%,South Coast
06071006500,6.1926416097380415,8.852749350003002,54.82190398540999,94.2986881937437,91-95%,South Coast
06071006402,4.823147472093293,9.109048079196215,43.93428221635149,83.72855701311806,81-85%,South Coast
06071006401,5.52913850350836,8.988740833249325,49.69999303917666,89.9848637739657,86-90%,South Coast
06071006302,4.867610892195239,8.45071065108097,41.134771211992046,80.18415741675075,81-85%,South Coast
06071006301,5.662743605095976,8.096594467090647,45.84893854157302,85.97376387487387,86-90%,South Coast
06071006204,4.744274123063403,9.101928323610167,43.18204301568157,82.64379414732593,81-85%,South Coast
06071006203,4.39456635896758,9.295500653657504,40.84969446232442,79.79313824419778,76-80%,South Coast
06071006201,5.389740109500254,6.832770767996247,36.826858667290225,73.83955600403633,71-75%,South Coast
06071006100,4.613354241075027,7.542035281341369,34.794080451513686,70.64833501513623,71-75%,South Coast
06071005800,6.11159366243221,9.470856981804033,57.88202950779537,95.88799192734612,96-100%,South Coast
06071005701,7.416336857070701,10.0,74.16336857070701,99.68466195761857,96-100%,South Coast
06071005600,6.681493141092365,9.744406563874138,65.10718562054048,98.53683148335016,96-100%,South Coast
06071005500,6.179487339582242,9.690493988490806,59.88228491617676,96.8970736629667,96-100%,South Coast
06071005400,6.169295016096608,9.307910694338,57.423247056851736,95.5978809283552,96-100%,South Coast
06071005300,5.932168359478692,8.617270420125017,51.119098931337284,91.372351160444,91-95%,South Coast
06071005200,5.2691824313269295,7.573487276495758,39.90608610118948,78.44349142280524,76-80%,South Coast
06071005100,4.696532368433565,6.834587508408617,32.09886145813278,65.99394550958627,66-70%,South Coast
06071004900,6.950505027735639,9.59905246105327,66.71826239204891,98.86478304742684,96-100%,South Coast
06071004800,6.501738153417439,8.558207388109787,55.643223500132414,94.7401614530777,91-95%,South Coast
06071004700,5.962929601143494,8.58296357432499,51.17960756287886,91.42280524722503,91-95%,South Coast
06071004604,5.699363199446874,8.581213946948154,48.90745497581657,89.3037336024218,86-90%,South Coast
06071004603,4.979765650493229,7.343361352679371,36.56821862323222,73.3728557013118,71-75%,South Coast
06071004601,6.182963894923499,5.806527576134943,35.90155035812001,72.45206861755801,71-75%,South Coast
06071004510,5.455216758361807,7.919471175650996,43.2024318747746,82.70686175580222,81-85%,South Coast
06071004509,4.214039347662171,6.61264471229182,27.86594500970792,58.476286579212925,56-60%,South Coast
06071004507,4.4205145088016,7.814879185147437,34.54578682247587,70.15640766902119,71-75%,South Coast
06071004505,4.357985562415281,7.209529474138845,31.41902536010452,64.69475277497477,61-65%,South Coast
06071004504,5.310285182202808,5.757688335430322,30.574967051377588,63.155903128153376,61-65%,South Coast
06071004503,6.4873431861356625,3.266152119707541,21.188649698667266,44.45005045408678,41-45%,South Coast
06071004404,4.066195661790999,8.654929650242426,35.192637396922045,71.37991927346114,71-75%,South Coast
06071004403,4.142690314610739,8.72030761325723,36.12553388986702,72.64127144298688,71-75%,South Coast
06071004401,4.636614716805093,8.614931448014223,39.944117936129764,78.53178607467206,76-80%,South Coast
06071004302,5.7801024536694605,9.080913640589106,52.488611215529566,92.57063572149345,91-95%,South Coast
06071004301,4.840797710359675,8.51298621932975,41.209644198854924,80.29767911200807,81-85%,South Coast
06071004202,5.258660404784442,9.2938688004257,48.873299868060116,89.26589303733601,86-90%,South Coast
06071004201,6.1420451390015,9.112598575436163,55.96999178392967,94.84106962663977,91-95%,South Coast
06071004104,7.152229196746937,8.757082840731488,62.632663571811364,97.86831483350151,96-100%,South Coast
06071004103,6.515064995545769,8.324847709195733,54.23692390343051,93.86982845610494,91-95%,South Coast
06071004101,6.550762298749574,7.8414888159589955,51.36772930165063,91.67507568113017,91-95%,South Coast
06071004004,9.250916972432181,7.54630484168838,69.81023953912218,99.35671039354187,96-100%,South Coast
06071004003,7.914581971094168,7.945581372624852,62.8859550816383,97.96922300706358,96-100%,South Coast
06071004001,6.793340634026983,7.168528984969208,48.69825923979152,89.11453077699294,86-90%,South Coast
06071003900,4.572631973878155,8.192370203891171,37.46069393615947,74.89909182643795,71-75%,South Coast
06071003804,5.112504346143395,7.992951384355543,40.86399869103058,79.8183652875883,76-80%,South Coast
06071003803,4.551852306888215,7.725113902536237,35.16357753823379,71.2790110998991,71-75%,South Coast
06071003801,5.147973854685719,6.455316429684426,33.23180020373859,68.0247225025227,66-70%,South Coast
06071003700,4.5861111432045885,9.272691915520614,42.52559572127219,81.92482341069626,81-85%,South Coast
06071003612,5.624424399469035,7.0821413888309195,39.83296882783014,78.3678102926337,76-80%,South Coast
06071003611,4.408600963886128,7.142897404688809,31.490184383250806,64.83350151362261,61-65%,South Coast
06071003609,6.410777845291503,7.037092487651002,45.11323661510031,85.16649848637739,86-90%,South Coast
06071003607,4.487898354274772,8.368407846869498,37.55656380386571,75.01261352169526,76-80%,South Coast
06071003606,5.931569016611039,7.340692586112314,43.54182470425017,83.22401614530777,81-85%,South Coast
06071003605,4.4952487854629375,6.464711584437532,29.060486898310995,60.62058526740665,61-65%,South Coast
06071003603,4.574593777107819,7.171005519801184,32.80443722648832,67.3183652875883,66-70%,South Coast
06071003510,4.80873748319378,8.874751151684187,42.676348517120914,82.11402623612513,81-85%,South Coast
06071003509,4.8471037546820055,8.302168204030773,40.24147067375912,78.94803229061554,76-80%,South Coast
06071003507,4.3935228216439635,7.633703191866312,33.53884918712101,68.66801210898082,66-70%,South Coast
06071003506,5.16245590676792,8.598676711702893,44.39028938071836,84.33400605449042,81-85%,South Coast
06071003505,4.856270933738652,8.754611640821983,42.51476604749384,81.912209889001,81-85%,South Coast
06071003503,5.400433452648572,8.156085145912865,44.04639506463795,83.8673057517659,81-85%,South Coast
06071003405,4.532620046212504,7.264855423943883,32.92882932740368,67.5201816347124,66-70%,South Coast
06071003404,4.223824835769301,7.382564677276817,31.182660035555,64.22805247225025,61-65%,South Coast
06071003403,4.840585330916786,7.187718516245431,34.7927648124966,70.63572149344097,71-75%,South Coast
06071003401,4.519277051780749,7.814711271405843,35.31684531515679,71.64480322906155,71-75%,South Coast
06071003302,6.50093933070263,7.454861038182489,48.46359932804319,88.81180625630675,86-90%,South Coast
06071003301,6.560833655979791,7.87768750932904,51.68419734249758,91.9021190716448,91-95%,South Coast
06071003200,5.802701479495046,7.806390377543389,45.29815299328691,85.39354187689203,86-90%,South Coast
06071003102,5.5725472285580935,8.082946259682304,45.04259977797663,85.07820383451059,86-90%,South Coast
06071003101,4.526146249694573,8.025409330467033,36.324176343357195,72.9313824419778,71-75%,South Coast
06071003000,4.988461976581322,8.764669011673595,43.72221810205432,83.45105953582241,81-85%,South Coast
06071002902,4.827119825162901,7.8542723425204395,37.91351373680907,75.441473259334,76-80%,South Coast
06071002901,5.037954359025395,7.529350426060871,37.93252379960308,75.49192734611503,76-80%,South Coast
06071002804,4.227354272974543,8.966098833642693,37.902876216311505,75.42885973763876,76-80%,South Coast
06071002803,4.238557370790859,9.096675134092585,38.55677943929805,76.41271442986883,76-80%,South Coast
06071002801,4.33509173932795,6.6069121398182045,28.64157023979145,59.90161453077699,56-60%,South Coast
06071002706,7.218913666061781,4.8436558133430765,34.96593314464193,70.95105953582241,71-75%,South Coast
06071002705,4.961054025960094,6.473537254289054,32.115568057593364,66.04439959636731,66-70%,South Coast
06071002704,8.521002403085895,5.303192088423737,45.18851252948477,85.30524722502523,86-90%,South Coast
06071002703,6.38424307372058,5.413387537189357,34.560381889666466,70.1816347124117,71-75%,South Coast
06071002607,5.7012197865671475,5.365428239588546,30.589485642948357,63.1811301715439,61-65%,South Coast
06071002606,3.9309340152172014,6.634716530957819,26.08063289286596,55.12108980827447,56-60%,South Coast
06071002604,5.167855102053734,6.509628544909029,33.64081708828275,68.85721493440968,66-70%,South Coast
06071002602,5.791007705650949,6.794360883512698,39.346196231395425,77.56054490413723,76-80%,South Coast
06071002601,8.172816331678236,4.69762821941721,38.392852631805525,76.22351160443996,76-80%,South Coast
06071002502,4.964291509119709,7.89020863742925,39.16929574397302,77.35872855701312,76-80%,South Coast
06071002501,7.824763632287119,8.026924436056499,62.80878640637168,97.91876892028255,96-100%,South Coast
06071002402,5.1107632222007435,8.266312762216241,42.24716724834341,81.5590312815338,81-85%,South Coast
06071002401,6.672248458115741,7.896550310166609,52.68774563144253,92.72199798183652,91-95%,South Coast
06071002307,4.379574544883203,6.067807129807505,26.574413648965763,55.953582240161445,56-60%,South Coast
06071002306,6.367070860025915,4.958185680076862,31.569119562215164,64.95963673057517,61-65%,South Coast
06071002305,5.270505150226183,5.0996979499082205,26.87798430958918,56.52119071644803,56-60%,South Coast
06071002304,5.519355958851104,4.137750169664373,22.837716055174223,48.145812310797176,46-50%,South Coast
06071002301,6.1824516099642866,6.930697777687918,42.84870363384257,82.30322906155398,81-85%,South Coast
06071002207,7.844002942329702,4.8567825294981,38.09661645163859,75.81987891019173,76-80%,South Coast
06071002206,7.490633128099461,5.254628197257144,39.36049205021991,77.57315842583249,76-80%,South Coast
06071002204,8.111391160659483,7.809641179401651,63.347054430520856,98.05751765893037,96-100%,South Coast
06071002110,7.388565614082362,6.89743733056246,50.96216828588183,91.25882946518668,91-95%,South Coast
06071002109,7.08119872491448,3.5399382548837326,25.067006256758678,53.00201816347124,51-55%,South Coast
06071002107,5.636651281224427,6.772057644254099,38.17172739701054,75.98385469223007,76-80%,South Coast
06071002105,6.453357726393487,6.123708730759207,39.51848305182818,77.8380423814329,76-80%,South Coast
06071002103,5.142191953465139,6.039368803028515,31.05559366294162,64.00100908173562,61-65%,South Coast
06071002101,5.836091062990766,6.386356990495639,37.2713609573002,74.57114026236124,71-75%,South Coast
06071002038,5.274038302192291,5.391546031030046,28.43522027568529,59.636730575176585,56-60%,South Coast
06071002037,5.040386203574645,5.490977731542866,27.676648402204265,58.02219979818365,56-60%,South Coast
06071002036,5.359973473971991,4.80634992218395,25.76190808953331,54.52825428859738,51-55%,South Coast
06071002035,4.548318791880322,3.06920550386474,13.95972506937051,25.668516649848637,26-30%,South Coast
06071002034,6.044048713195278,3.573534064777876,21.598613965780213,45.484359233097884,46-50%,South Coast
06071002033,5.165128273221216,4.611096797238964,23.816906437978766,50.201816347124115,51-55%,South Coast
06071002031,4.757980448977882,2.2707683872270947,10.804271590583554,17.507568113017154,16-20%,South Coast
06071002029,4.728947189632143,3.2121376809709905,15.190029459139273,29.1372351160444,26-30%,South Coast
06071002028,4.664670226398751,3.9534833643679868,18.441696140330116,37.991927346115034,36-40%,South Coast
06071002027,4.325045661784967,5.444291043243316,23.546807358074254,49.60898082744703,46-50%,South Coast
06071002025,4.639453072806679,3.825504075468102,17.74824663796496,35.9611503531786,36-40%,South Coast
06071002023,4.555130998346074,4.302862517236973,19.600102433887557,40.72906155398587,41-45%,South Coast
06071002022,5.066433468704798,3.041203924035367,15.408057345889148,29.704843592330977,26-30%,South Coast
06071002021,4.4767774701427046,2.061035639323548,9.226797915284823,13.458627648839554,11-15%,South Coast
06071002019,4.4787494947709785,3.1473649796781507,14.096259312593387,26.02169525731584,26-30%,South Coast
06071002018,4.353936611196608,3.5509160867801466,15.460463553519071,29.93188698284561,26-30%,South Coast
06071002017,3.9305015970054615,3.4180277862490986,13.434563672461124,24.29364278506559,21-25%,South Coast
06071002016,4.565172710831125,4.226761550071419,19.29589648357631,40.09838546922301,41-45%,South Coast
06071002015,4.2193019182237554,4.4603293487929925,18.819476177271987,38.81180625630677,36-40%,South Coast
06071002014,4.481249945660622,2.062202421773247,9.241244490512566,13.521695257315844,11-15%,South Coast
06071002013,4.538109695130907,4.063733258051842,18.44166729679097,37.97931382441978,36-40%,South Coast
06071002011,3.719397620132595,2.1217223053201058,7.891528892989844,10.204339051463169,11-15%,South Coast
06071002010,4.721892192556793,3.1792900521291445,15.012264875022087,28.670534813319883,26-30%,South Coast
06071001906,6.635790290232411,5.793175350555773,38.442296740831736,76.2991927346115,76-80%,South Coast
06071001905,7.506299583828788,4.47216993761827,33.56944734155564,68.7689202825429,66-70%,South Coast
06071001903,8.815614652869524,3.7788149283124928,33.31257625251371,68.18869828456104,66-70%,South Coast
06071001901,5.827762358879195,4.093021068480851,23.853154116992204,50.27749747729566,51-55%,South Coast
06071001813,8.119667213933656,8.24313662492567,66.9315261933847,98.90262361251261,96-100%,South Coast
06071001812,6.4416089755553845,8.080859614120461,52.053737820521384,92.26791120080726,91-95%,South Coast
06071001810,7.257237140179987,6.40041756489818,46.44934806463942,86.56659939455096,86-90%,South Coast
06071001809,8.060527427607989,6.629621428019183,53.43824535520626,93.40312815338042,91-95%,South Coast
06071001808,6.576098297797425,5.822974639189651,38.292453612892636,76.09737638748739,76-80%,South Coast
06071001806,6.282147339011099,5.432742478945061,34.12928870763728,69.62663975782039,66-70%,South Coast
06071001804,6.391010049091768,5.269807000738319,33.679389498492746,68.92028254288597,66-70%,South Coast
06071001803,9.532895586980226,6.094388256064274,58.09716691157924,96.00151362260343,96-100%,South Coast
06071001707,5.745246436845411,6.502903421779123,37.36078271312633,74.72250252270433,71-75%,South Coast
06071001706,6.516238391814937,7.74724829759154,50.48291678768891,90.81735620585268,91-95%,South Coast
06071001704,6.578511875355426,6.134823726755031,40.358010739670206,79.12462159434914,76-80%,South Coast
06071001703,6.395618825407744,5.319229115285645,34.01976186637785,69.4752774974773,66-70%,South Coast
06071001702,5.688530731842187,6.703203922450794,38.13138151466644,75.87033299697275,76-80%,South Coast
06071001600,9.602812729456655,8.928052805122931,85.73441912629568,99.98738647830474,96-100%,South Coast
06071001504,6.576405703732531,8.126690528601047,53.44441394476107,93.41574167507568,91-95%,South Coast
06071001503,5.878621174364721,8.295881303577199,48.76834349122532,89.19021190716448,86-90%,South Coast
06071001501,6.901417885486482,7.388764369407137,50.99295057067166,91.2840565085772,91-95%,South Coast
06071001400,7.644823930908926,7.926809160134006,60.59906036314053,97.11150353178607,96-100%,South Coast
06071001312,7.129427247677893,6.253477406975932,44.58371221803231,84.54843592330978,81-85%,South Coast
06071001311,6.543475165179705,5.17295472697879,33.84910078658468,69.18516649848637,66-70%,South Coast
06071001310,6.130956351674586,7.007743916317338,42.96417207465472,82.42936427850655,81-85%,South Coast
06071001309,6.610633492031123,8.339030019176253,55.12627113581948,94.45005045408678,91-95%,South Coast
06071001308,6.535080550037945,7.523387211649619,49.16594143725563,89.51816347124118,86-90%,South Coast
06071001307,6.205028312998506,7.546617408661743,46.82697468811353,87.10898082744703,86-90%,South Coast
06071001305,6.651200858955978,7.939858735747266,52.80959524319134,92.78506559031283,91-95%,South Coast
06071001200,6.062629451998021,5.712786587646189,34.63450821924306,70.32038345105953,71-75%,South Coast
06071001104,6.355283808890918,6.973874691130193,44.320952909773865,84.27093844601413,81-85%,South Coast
06071001103,6.251544574252175,7.568481094095137,47.31469691912062,87.52522704339052,86-90%,South Coast
06071001101,6.507925711658684,6.936187513082696,45.14019305727678,85.22956609485368,86-90%,South Coast
06071001002,5.958496152006037,7.281508272906617,43.3868390249142,82.97174571140262,81-85%,South Coast
06071001001,6.19322108065195,7.724424854855142,47.83907084700075,88.05499495459132,86-90%,South Coast
06071000904,6.611791314174522,7.270008481944288,48.06777893489435,88.37033299697275,86-90%,South Coast
06071000903,5.8293993643943445,7.5649153407617735,44.09891267913371,83.96821392532794,81-85%,South Coast
06071000901,5.578225184926703,6.773621663626543,37.7847869572067,75.30272452068617,76-80%,South Coast
06071000826,6.278846206192671,5.175005547183402,32.49306394695853,66.78859737638749,66-70%,South Coast
06071000825,6.22891212780241,7.278633412687265,45.33796793811555,85.46922300706358,86-90%,South Coast
06071000824,4.95146277865271,7.342293562679973,36.35509328555128,73.03229061553986,71-75%,South Coast
06071000823,5.218665762552627,6.694828662155218,34.93807312534545,70.88799192734612,71-75%,South Coast
06071000821,5.967797321594855,6.8194970822658405,40.69737642217001,79.5534813319879,76-80%,South Coast
06071000820,6.104033472547222,2.04965191958578,12.511143924222267,21.682643794147328,21-25%,South Coast
06071000819,6.229022298148653,2.822346356130927,17.580458385438142,35.418768920282545,36-40%,South Coast
06071000818,4.840257659427081,4.537121750206778,21.960838303191565,46.49344096871847,46-50%,South Coast
06071000817,5.724047515269852,3.3175884401202964,18.99003386735857,39.228052472250255,36-40%,South Coast
06071000816,4.760526310649437,2.0764448348292266,9.884970268816659,15.047931382441979,16-20%,South Coast
